
wavelengths_nm,GVD_model_ps_nm_km,GVD_data_ps_nm_km
850.5600000000001,1.0672225567721658,1.0542165006072102
850.72,1.0685394669827397,1.0560239610013304
850.88,1.069801559188731,1.0578330346464446
851.04,1.0710837531283546,1.059643669950611
851.2,1.0723829460671535,1.0614559253962879
851.36,1.0736439101795714,1.0632697493268362
851.52,1.0749677541458347,1.065085200325714
851.6800000000001,1.0761949705723213,1.0669022214096169
851.84,1.077583200668621,1.0687208659834186
852.0,1.0787902602934643,1.0705410769634198
852.16,1.080152200343422,1.0723629078201125
852.32,1.0814571755893319,1.0741863224803205
852.48,1.0827281234740493,1.0760113639722264
852.64,1.084092587262002,1.0778379961814841
852.8,1.0854429969217994,1.0796662040276848
852.96,1.0866977531401107,1.0814960517815138
853.12,1.0880891401966826,1.0833274714880754
853.28,1.0894048282014932,1.0851605274998464
853.44,1.0907201746657806,1.086995167661821
853.6,1.0920582920402044,1.0888314245928623
853.76,1.0934161236897741,1.0906692672571963
853.9200000000001,1.0947643849999746,1.0925087549093226
854.08,1.0960999729780063,1.0943498086423626
854.24,1.0974722680905533,1.0961925037195002
854.4,1.09885199353507,1.0980368037364676
854.5600000000001,1.1001835609836046,1.0998827041643098
854.72,1.1015688961090975,1.1017302271435716
854.88,1.102952450218647,1.1035793414723285
855.04,1.1043311482607223,1.105430096022764
855.2,1.1056493213971397,1.1072824542379034
855.36,1.1070616521512628,1.1091364329695632
855.52,1.1084862611278878,1.1109920116215095
855.6800000000001,1.1098411264295467,1.112849228501841
855.84,1.1112284306215727,1.1147080361972874
856.0,1.1126451611789159,1.1165684945223902
856.16,1.1140355961532256,1.1184305452731316
856.32,1.1154230055746714,1.1202942429752012
856.48,1.1168570846467163,1.1221595347041426
856.64,1.1182820799718458,1.1240264481384767
856.8,1.1196949307182718,1.1258950110473818
856.96,1.121118984012635,1.127765170386366
857.12,1.1225247962663045,1.1296369754854543
857.28,1.1239885773818754,1.1315103894109824
857.44,1.1253752012737046,1.1333854237540193
857.6,1.1268401804886892,1.135262122600658
857.76,1.1283276915990192,1.1371403840099712
857.9200000000001,1.1297288763379927,1.1390203494986666
858.08,1.1311994229782747,1.1409018953842036
858.24,1.1326304785989039,1.1427850603436434
858.4,1.13412493367469,1.144669899471487
858.5600000000001,1.135547335477441,1.146556337628059
858.72,1.1370801535634143,1.148444435370635
858.88,1.1385083446463358,1.1503341391725452
859.04,1.140067539848322,1.1522254824638318
859.2,1.141462947219778,1.1541184660827597
859.36,1.1429568480801255,1.156013090867803
859.52,1.144466685481934,1.157909346740917
859.6800000000001,1.14596290082132,1.159807250899841
859.84,1.1474690549015953,1.1617067659324007
860.0,1.1489821603035617,1.163607936357002
860.1600000000001,1.1504460216498964,1.1655107520923287
860.32,1.1520172444795878,1.167415203020643
860.48,1.153480014225425,1.169321300918901
860.64,1.1550442366799647,1.1712290246797146
860.8000000000001,1.1565472144363385,1.1731384135229281
860.96,1.1580658221424205,1.1750494188765708
861.12,1.1596504234369864,1.176962096486785
861.28,1.1611914407839348,1.1788764142324188
861.44,1.1627125067428474,1.180792372925966
861.6,1.1642640030950335,1.1827099733800952
861.76,1.1658696991901867,1.1846292164076522
861.9200000000001,1.167366423964435,1.1865501304195818
862.08,1.1689648186154262,1.1884726831587142
862.24,1.170501672961497,1.190396897535259
862.4,1.1721343761491123,1.1923227301507784
862.5600000000001,1.1736460965384603,1.194250253715154
862.72,1.1752745354087992,1.1961794026760881
862.88,1.1768562729416858,1.1981102221439268
863.04,1.1784686309133479,1.2000426907972497
863.2,1.180001531820067,1.201976820555472
863.36,1.1816395100570438,1.2039125955924306
863.52,1.1832725209911863,1.205850027829967
863.6800000000001,1.184843961209565,1.2077891236623763
863.84,1.1864581164738255,1.2097298839337753
864.0,1.1881121054961195,1.2116723039154418
864.1600000000001,1.1897493381858086,1.2136163732830991
864.32,1.191339983659423,1.2155621151633726
864.48,1.193015385966478,1.2175094969029598
864.64,1.1946652145112386,1.2194585695808993
864.8000000000001,1.196259604517366,1.2214092949443687
864.96,1.1979569358150781,1.2233616961869103
865.12,1.1995929732033697,1.2253157349547161
865.28,1.2012992960977307,1.2272714568559204
865.44,1.2029114958007214,1.2292288515450724
865.6,1.204615092857565,1.2311879030251698
865.76,1.2063264481624554,1.2331486401921836
865.9200000000001,1.2079348132577894,1.2351110358081543
866.08,1.2096798468940835,1.2370750963033217
866.24,1.2113160121541953,1.2390408224957263
866.4,1.2130831453142399,1.2410082490149863
866.5600000000001,1.2147625234902408,1.242977320372958
866.72,1.2164861573523849,1.2449480937655757
866.88,1.2181701486753511,1.2469205079740924
867.04,1.2199196507016348,1.2488946202635394
867.2,1.2216236959356772,1.2508703975896185
867.36,1.2233604680806542,1.2528478633980642
867.52,1.2251000532463718,1.2548270015589738
867.6800000000001,1.2268395580203466,1.2568078242292824
867.84,1.2285760893671096,1.258790315239792
868.0,1.2303609245693714,1.260774486749896
868.1600000000001,1.2320557463798207,1.2627603509568266
868.32,1.233874415142639,1.2647478859836112
868.48,1.2355972620232099,1.266737126773476
868.64,1.2374654303774477,1.2687280172832744
868.8000000000001,1.2391505750333964,1.270720620937857
868.96,1.2410024972503169,1.272714881625257
869.12,1.2427469625928202,1.2747108571713666
869.28,1.2445711258872478,1.2767085142227832
869.44,1.2463635106002275,1.278707847886543
869.6,1.2481483877420099,1.2807088818456465
869.76,1.2500316760221188,1.2827115826274749
869.9200000000001,1.251765762890014,1.2847160025564295
870.08,1.253674199888016,1.2867221024223991
870.24,1.2554548528000031,1.2887299002407218
870.4,1.2572953568339345,1.290739373903721
870.5600000000001,1.2591656830556905,1.2927505644145874
870.72,1.2610084953968161,1.294763426682737
870.88,1.262848175611928,1.2967779960033785
871.04,1.2647364259797516,1.2987942732444964
871.2,1.2665613039768144,1.3008122362297059
871.36,1.2684563678913259,1.302831880002803
871.52,1.2703369435655825,1.3048532572848692
871.6800000000001,1.272227484964238,1.3068763054916261
871.84,1.27409783375539,1.3089010773911443
872.0,1.2759998025006687,1.3109275334059896
872.1600000000001,1.2779305939907135,1.3129556974777092
872.32,1.2798326934138962,1.3149855588794483
872.48,1.2817032316822248,1.3170171358217233
872.64,1.2836488489881277,1.3190504117766293
872.8000000000001,1.285584651478496,1.3210853991769964
872.96,1.2875077964629504,1.323122087262762
873.12,1.2894702551002384,1.325160459423644
873.28,1.2914144198554687,1.3272005862374665
873.44,1.2933923079769367,1.3292423871760934
873.6,1.2952913914115274,1.3312859270653103
873.76,1.297328342088115,1.333331142700709
873.9200000000001,1.299171012390107,1.3353780990022834
874.08,1.3012833046082382,1.3374267385098069
874.24,1.303223108508842,1.3394771262525487
874.4000000000001,1.3052072913455361,1.3415291988539357
874.5600000000001,1.307233107932022,1.3435830097366073
874.72,1.309215283011725,1.3456385246744296
874.88,1.3112335148606644,1.3476957327622687
875.04,1.313257523544687,1.3497547110074564
875.2,1.3152294330277934,1.3518153547702276
875.36,1.3173392286564036,1.3538777704546048
875.52,1.3193087030629875,1.3559418473905438
875.6800000000001,1.3214105694322402,1.3580076921219013
875.84,1.3234215804312015,1.3600752232251156
876.0,1.3255043633936316,1.3621445121242752
876.1600000000001,1.3275734309333063,1.364215494926174
876.32,1.3295983684726684,1.3662882313780231
876.48,1.3317144324021684,1.368362663379359
876.64,1.333808449488315,1.3704388212319223
876.8,1.335905252812802,1.3725167353345964
876.96,1.3379467625304462,1.3745963415432125
877.12,1.3400960958559123,1.376677723483637
877.28,1.3422399454378235,1.3787607754968898
877.44,1.3442648076682724,1.3808456109095386
877.6,1.3465000468270931,1.3829321239225862
877.76,1.3485553669218298,1.3850204280423448
877.9200000000001,1.3507602897363815,1.3871104113887234
878.08,1.352862765546665,1.3892021757422583
878.24,1.3550540164199887,1.3912956328269428
878.4000000000001,1.357192697867991,1.3933908548314746
878.5600000000001,1.3593869909883312,1.395487789054511
878.72,1.361550929668992,1.3975864720588693
878.88,1.3637094898687874,1.3996869106898167
879.04,1.3659432603773976,1.4017890461277063
879.2,1.3681662210814887,1.4038929687495847
879.36,1.3703200043561663,1.4059985838451303
879.52,1.3725686468912663,1.4081059819069963
879.6800000000001,1.3747982481835022,1.4102150860370308
879.84,1.3769503764186484,1.4123259808962372
880.0,1.3792449326727896,1.414438559501582
880.1600000000001,1.3814565480241374,1.416552936584557
880.32,1.38374954775798,1.4186690050207995
880.48,1.3860098190550618,1.4207868737126597
880.64,1.3882903573814644,1.422906459438756
880.8000000000001,1.3904768889669836,1.4250278051079361
880.96,1.392845598867782,1.4271508875065149
881.12,1.3950590411110482,1.429275713482518
881.28,1.3974493636871246,1.4314023200659938
881.44,1.3996788835764133,1.4335306478164513
881.6,1.4020520502742615,1.4356607579203617
881.76,1.4043427051525326,1.4377925787588255
881.9200000000001,1.4066878416060984,1.4399262018255221
882.08,1.409028875998203,1.4420615312252845
882.24,1.4113351098486953,1.444198652509712
882.4000000000001,1.4137437563961608,1.4463375181179896
882.5600000000001,1.416084218568959,1.4484781470743522
882.72,1.4184377462967293,1.450620528102831
882.88,1.4208577030467349,1.452764643811679
883.04,1.4232573729438294,1.4549105679613072
883.2,1.4255779378456255,1.4570582224209827
883.36,1.4280129876755938,1.4592076505939504
883.52,1.4304477182021222,1.461358822894617
883.6800000000001,1.4328232749244532,1.463511776720798
883.84,1.435333498548595,1.465666488561432
884.0,1.4376668233417114,1.4678229531478968
884.1600000000001,1.440157595439164,1.4699812201968845
884.32,1.4426065271169988,1.47214122337871
884.48,1.4450952609566985,1.474302981832174
884.64,1.4475930311604914,1.4764665392557912
884.8000000000001,1.4499845807247367,1.4786318536764473
884.96,1.4524923482727636,1.480798950453647
885.12,1.4550293157625087,1.482967787506091
885.28,1.4575364923077943,1.4851384147533162
885.44,1.4600111569553929,1.487310820803481
885.6,1.4625633953624955,1.4894849880734125
885.76,1.465106024007932,1.4916609481683554
885.9200000000001,1.4676081420217508,1.4938386711890321
886.08,1.4701799439157002,1.4960181641258348
886.24,1.472762383986027,1.4981994339893532
886.4000000000001,1.4752963152261243,1.5003824878104053
886.5600000000001,1.4779203120342699,1.5025673264617683
886.72,1.480462228980064,1.5047539508164298
886.88,1.4830324166559117,1.50694232462426
887.04,1.4856848374036555,1.5091325043900843
887.2,1.4883037519331224,1.5113244538574444
887.36,1.4908864646162452,1.5135181924550873
887.52,1.493571885286202,1.5157137334672042
887.6800000000001,1.4961591932736484,1.5179110281227173
887.84,1.4988156548796085,1.520110120700403
888.0,1.5015387251183498,1.5223109934349233
888.1600000000001,1.5041556826134224,1.524513665838762
888.32,1.506862349973022,1.5267181138926014
888.48,1.5095426868576851,1.5289243695844987
888.6400000000001,1.51225080768173,1.531132402638886
888.8000000000001,1.5149273148268168,1.5333422201252016
888.96,1.5176547737697856,1.5355538228877987
889.12,1.5203737805512618,1.5377672430210336
889.28,1.5231385621736768,1.5399824501760293
889.44,1.52588966490577,1.5421994389387494
889.6,1.52862444825119,1.54441823519242
889.76,1.5314256651843958,1.5466388022217579
889.9200000000001,1.5342053630821544,1.5488611972772894
890.08,1.5369608983602576,1.5510853773603757
890.24,1.5397751079358937,1.553311355864103
890.4000000000001,1.542588444942138,1.5555391399363323
890.5600000000001,1.5453982985729262,1.5577687115832488
890.72,1.5482020586869714,1.5600000842255721
890.88,1.551082713495572,1.5622332650252984
891.04,1.5538950265119988,1.5644682611649865
891.2,1.556807641356401,1.5667050483045264
891.36,1.559646699016293,1.56894363358839
891.52,1.5625238041767482,1.5711840178638945
891.6800000000001,1.5654078192043919,1.573426239912056
891.84,1.5682961619149103,1.5756702310811241
892.0,1.5712434603780245,1.5779160744468803
892.1600000000001,1.57416134135222,1.5801636949540319
892.32,1.577075807756085,1.5824131187489123
892.48,1.5800415411067639,1.584664365714855
892.6400000000001,1.5829700753737623,1.58691743039871
892.8000000000001,1.5859734133981023,1.589172294618914
892.96,1.5889057270704825,1.5914290037189454
893.12,1.5919077396632102,1.5936874759221928
893.28,1.5949195863914714,1.595947788379339
893.44,1.5979099963525167,1.5982099165304708
893.6,1.6009337845221796,1.6004738676181678
893.76,1.604017145223824,1.6027396361428643
893.9200000000001,1.607013933603283,1.605007216584638
894.08,1.6100651650650595,1.607276609793773
894.24,1.613168347966232,1.6095478166207307
894.4000000000001,1.6162059404398497,1.6118208699148806
894.5600000000001,1.6192903747683214,1.6140957321812213
894.72,1.6223903679439162,1.6163724298903943
894.88,1.6255897556544385,1.618650919047273
895.04,1.6286268893610625,1.6209312582017885
895.2,1.631758311397207,1.6232134033270913
895.36,1.6348951210739013,1.6254974066609276
895.52,1.6381501077589957,1.627783211264961
895.6800000000001,1.6412035958546125,1.630070856561831
895.84,1.6444567193630582,1.6323603176878976
896.0,1.6476762829396685,1.6346516083708822
896.1600000000001,1.6507730703151724,1.6369447359298386
896.32,1.654090996436354,1.639239701249872
896.48,1.65730996441633,1.641536498756819
896.6400000000001,1.660542920984243,1.6438351228559716
896.8000000000001,1.6637584282052875,1.6461355679320457
896.96,1.6670985579246862,1.6484378607158046
897.12,1.6703294500372603,1.6507419956315739
897.28,1.6736221081486864,1.6530479670831135
897.44,1.676945120663772,1.6553557629663878
897.6,1.6802959966717381,1.6576653971032032
897.76,1.6836142927277535,1.6599768833571875
897.9200000000001,1.6868974368716703,1.6622901966273413
898.08,1.6902878548639297,1.6646053832923968
898.24,1.6936671290624938,1.6669223531597952
898.4000000000001,1.6970327156854583,1.6692412177099019
898.5600000000001,1.7004401387355417,1.6715618866693804
898.72,1.7038579000258383,1.6738844325797546
898.88,1.7072834995110842,1.6762088237497446
899.04,1.710685370839904,1.6785350283837488
899.2,1.714119110980047,1.6808631061169523
899.36,1.717611333347199,1.6831930186298283
899.52,1.7210723294559134,1.6855247995003746
899.6800000000001,1.724557758174327,1.6878584037851314
899.84,1.730170674140766,1.6901938585218985
